DOEID,EUI,GNDHDD65,HDD30YR,HDD65,TOTSQFT_EN,HDD50,CDD65,CDD30YR,CDD80,TEMPGONEAC,TEMPHOMEAC,TEMPNITEAC,EQUIPAGE,AGECENAC,WHEATAGE,NOACDAYS,AGECDRYER,AGERFRI1,NOHEATDAYS,AGECWASH,AGERFRI2,AGEDW,HHAGE,DBT99,AGEFRZR,AMTMICRO,TYPERFR2,WINDOWS,OUTGRILLFUEL,STORIES,LGTIN4,GWT,WWACAGE,COOKTUSE,TYPERFR1,TEMPGONE,OA_LAT,TEMPNITE,SEPCOOKTUSE,DBT1,SMARTMETER,DRYRUSE,WASHLOAD,INTDATA,INTDATAACC,TEMPHOME,USEMOISTURE,OVENUSE,ESWIN,USENOTMOIST,DWASHUSE,ESLIGHT,ESFRIG,ESWATER,DIVISION,ESCWASH,ESDRYER,SEPOVENUSE,STOVENFUEL,MONTUB,ESDISHW,IECC_CLIMATE_PUB,AUDIT,EQUIPAUXTYPE,OVENFUEL,LOCRFRI2,SIZFREEZ,SIZRFRI2,TOTROOMS,DRYRFUEL,MONEYPY,YEARMADERANGE,AUDITCHG,DWCYCLE,TVTYPE2,STOVEFUEL,USEWWAC,NUMCFAN,ROOFTYPE,TVONWE2,USECENAC,SIZEOFGARAGE,MONPOOL,ATHOME,FUELAUX,TVONWD2,SMARTTHERM,ESFREEZE,TVSIZE2,FREEAUDIT,LGTINLED,UPRTFRZR,NUMBERAC,RECYCAPP,TAXCREDITAPP,OTHROOMS,FUELH2O,EELIGHTS,REBATEAPP,FUELTUB,EQUIPM,CLIMATE_REGION_PUB,OCCUPYYRANGE,BENOTHER,LGTINCAN,WALLTYPE,FUELHEAT,TVCOLOR,NHSLDMEM,BASEHEAT,RNSETEMP,BASEFIN,LGTINCFL,WASHTEMP,TVTYPE1,CABLESAT,THERMAINAC,PERIODNG,BASECOOL,PROTHERMAC,NUMSMPHONE,WHEATSIZ,LGTOUTNUM,COMBODVR,TVONWE1,TVONWD1,NUMTABLET,LGTINNUM,COOLTYPE,NUMFLOORFAN,NUMLAPTOP,FUELH2O2,NUMMEAL,HOUSEHOLDER_RACE,EDUCATION,ATTICFIN,EQUIPMUSE,H2OHEATAPT,PLAYSTA,DVD,PERIODEL,BEDROOMS,SWAMPCOL,GARGHEAT,NUMCHILD,ZCENACHP,ATTCHEAT,REGIONC,ATTCCOOL,ZATTICFIN,ZATTCHEAT,GARGCOOL,ZSWAMPCOL,ZATTCCOOL,ZGARGCOOL,ZLOCRFRI2,TVSIZE1,ZAGERFRI2,ZBASEFIN,ZBASEHEAT,ZGARGHEAT,CENACHP,ZSIZEOFGARAGE,ZSIZRFRI2,ZBASECOOL,ZAGEFRZR,ZUPRTFRZR,ZSIZFREEZ,INTSTREAM,TOPFRONT,ZDWCYCLE,PRKGPLC1,ATTIC,ZTYPERFR2,ZUSEMOISTURE,WINFRAME,ZAGECENAC,CELLAR,LGTOUTCNTL,ZTVTYPE2,ZOUTGRILLFUEL,ZPROTHERMAC,ZWWACAGE,SCALEE,ZUSECENAC,NUMADULT,ZTHERMAINAC,NUMATTICFAN,ZUSEWWAC,FUELPOOL,ZNUMBERAC,DOOR1SUM,ZAGEDW,ZDWASHUSE,SCALEB,TYPEHUQ,ZTVONWD2,ZTVONWE2,ZTVSIZE2,ZSEPCOOKTUSE,NUMWHOLEFAN,NCOMBATH,ZSTOVEFUEL,CELLPHONE,NUMFRIG,ZUSENOTMOIST,OUTLET,INWIRELESS,DRAFTY,ZSEPOVENUSE,PROTHERM,ZOVENFUEL,PAYHELP,TVAUDIOSYS,DESKTOP,ADQINSUL,ELPERIPH,ZPAYHELP,SCALEG,POOL,VCR,ZTEMPGONEAC,SIZRFRI1,ZSTOVENFUEL,ZOVENUSE,ZCOOKTUSE,SWIMPOOL,ZTEMPNITEAC,DUALOVENFUEL,ZLGTOUTCNTL,EMPLOYHH,ZSTORIES,ZNUMWHOLEFAN,ZCELLAR,ZATTIC,ZPRKGPLC1,ZNUMATTICFAN,ZTEMPHOMEAC,UATYP10,ENERGYASST15,ZMONTUB,STUDIO,ENERGYASST14,SOLAR,ZH2OHEATAPT,NGPAY,ZLGTOUTNUM,HIGHCEIL,ZCOOLTYPE,ZWHEATSIZ,ENERGYASST13,ZSTUDIO,BACKUP,ZSWIMPOOL,ZAGECDRYER,ELPAY,ENERGYASST12,ZMONPOOL,ZPOOL,ZWASHTEMP,ZRNSETEMP,ZDRYRFUEL,ZDRYRUSE,ZFUELTUB,ENERGYASST11,NUMFREEZ,MORETHAN1H2O,SEPDVR,ZAGECWASH,ZROOFTYPE,NHAFBATH,ZINWIRELESS,OVEN,ZWASHLOAD,ZTOPFRONT,ICE,ENERGYASSTOTH,ELFOOD,ZMORETHAN1H2O,HHSEX,UGCOOK,LGTINCNTL,ZENERGYASST11,ZENERGYASST12,ZENERGYASST13,ZENERGYASST14,ZENERGYASST15,ZENERGYASSTOTH,ZBACKUP,TYPEGLASS,ZPROTHERM,ZOUTLET,UGOTH,TOAST,COFFEE,NOHEATHELP,BLENDER,MOISTURE,ZNOACDAYS,CROCKPOT,NOACHELP,ELWARM,OUTGRILL,ZFUELH2O2,ZTOTSQFT_EN,ZNOACHELP,TOASTOVN,ZNOHEATDAYS,ZTVTYPE1,KOWNRENT,ZNOHEATHELP,STOVE,STOVEN,ELWATER,METROMICRO,DISHWASH,UGWATER,NOTMOIST,ZFUELPOOL,RICECOOK,FOODPROC,MICRO,ZNGAMOUNT,APPOTHER,ZWHEATAGE,ZSEPDVR,SDESCENT,RECBATH,ZAMTMICRO,ZTVONWD1,ZCOMBODVR,ZPLAYSTA,ZTVONWE1,AIRCOND,ELCOOL,ZINTSTREAM,ZCABLESAT,ZMONEYPY,ZEQUIPAGE,ZVCR,ZDVD,ZYEARMADERANGE,DUALCOOKTFUEL,ZTVAUDIOSYS,ZHIGHCEIL,ZTVSIZE1,DRYER,ZFUELH2O,ZTEMPGONE,ZELAMOUNT,ZWINFRAME,CWASHER,INTERNET,ENERGYASST,ZHOUSEHOLDER_RACE,THERMAIN,ZAGERFRI1
15238,52.98349932,4844.61,5691,5421,731,2434,1041,798,30,80,72,72,41,1,5,-2,3,3,-2,3,-2,3,28,14,-2,2,-2,30,-2,-2,2,52,-2,4,22,64,4.842,66,-2,89.9,-9,2,2,-9,-9,69,-2,2,0,-2,1,0,1,0,2,1,1,-2,1,-2,0,8,-9,3,-2,-2,-2,-2,3,1,7,3,-9,2,3,-2,-2,1,-2,2,3,-2,-2,1,1,2,1,-2,3,-2,2,-2,-2,-2,-2,2,5,-2,-2,-2,3,1,8,-2,0,1,1,2,2,-2,3,-2,0,3,3,2,1,1,-2,1,3,3,-2,0,3,3,2,1,1,1,2,-2,3,1,4,-2,3,1,1,0,1,1,-2,-2,0,1,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,1,2,0,-2,-2,-2,-2,3,1,-2,-2,0,-2,0,-2,0,0,2,0,-2,-2,-2,-2,0,1,0,0,5,0,0,0,-2,-2,1,-2,0,1,-2,-2,1,3,-2,1,-2,-2,1,1,3,2,-2,0,-2,0,0,3,0,0,0,-2,0,-2,-2,1,-2,-2,-2,-2,-2,-2,0,1,-2,-2,0,-2,-2,0,1,-2,0,0,1,-2,0,-2,-2,1,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,1,-2,0,0,0,0,0,0,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,-2,1,0,-2,1,0,1,-2,0,0,-2,0,-2,0,0,-2,1,-2,1,-2,0,2,-2,0,1,1,1,1,0,0,-2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-2,0,0,0,1,1,0,0,0,1,1,0,0,1,1
15240,33.42769535,3633.85,4594,3930,2127,1608,1429,988,0,73,65,58,41,-2,2,-2,3,41,-2,3,-2,-2,54,19.1,-2,10,-2,42,-2,20,6,55.77,2,3,22,53,5.714,65,-2,90.6,-9,1,1,-9,-9,65,-2,1,0,-2,-2,0,1,1,5,0,0,-2,1,-2,-2,6,0,1,-2,-2,-2,-2,7,5,1,2,-2,-2,2,-2,1,0,5,1,-2,-2,-2,0,5,1,0,-2,2,0,0,-2,2,0,0,4,5,0,0,-2,3,4,3,0,3,1,1,2,1,-2,3,-2,4,3,1,0,-2,1,-2,-2,1,3,1,0,3,3,0,2,2,4,0,-2,4,2,3,-2,1,-2,0,1,1,3,-2,-2,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,-2,0,0,-2,-2,2,-2,0,0,1,-2,-2,0,0,-2,1,-2,0,0,-2,0,0,-2,-2,0,2,1,1,1,-2,0,1,-2,0,1,-2,0,-2,1,-2,1,-2,-2,0,0,3,0,-2,0,-2,0,0,3,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,2,1,0,-2,-2,-2,-2,-2,-2,0,1,0,0,0,0,0,-2,0,0,-2,0,-2,1,0,-2,1,-2,0,-2,0,1,-2,0,1,1,1,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15250,36.38653284,7013.3,5016,4785,2817,1677,1346,1343,132,75,70,73,42,3,41,-2,3,2,-2,2,-2,2,33,11.5,-2,12,-2,30,1,31,10,45.79,-2,3,23,65,0,70,-2,91.3,-9,3,3,-9,-9,71,-2,1,-9,-2,2,0,1,0,8,-9,-9,-2,5,-2,-9,9,0,1,-2,-2,-2,-2,5,5,6,6,-2,1,3,-2,-2,3,5,4,3,2,-2,0,5,4,0,-2,2,0,0,-2,-2,0,0,2,1,0,0,-2,3,1,8,0,4,1,1,4,2,1,2,1,2,2,3,0,1,1,1,1,2,2,1,0,4,3,1,3,1,0,1,-2,4,1,5,-2,3,-2,2,2,1,3,0,0,0,1,-2,4,-2,-2,-2,0,0,-2,0,-2,3,-2,0,0,0,0,0,-2,0,-2,-2,-2,0,1,0,1,0,-2,-2,3,0,1,0,0,0,0,-2,0,0,2,0,0,-2,-2,-2,2,0,0,0,3,0,0,0,-2,0,2,-2,0,1,-2,1,1,3,-2,1,-2,-2,0,2,2,1,-2,0,-2,0,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,1,0,0,0,0,0,-2,1,0,2,0,0,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,0,-2,0,0,-2,0,-2,1,1,-2,1,-2,0,-2,0,1,-2,0,1,0,1,1,1,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,1,1,1,0,0,1,0
15256,63.43650369,6616.45,6758,6747,812,3391,492,507,42,75,75,75,41,42,41,-2,3,3,-2,3,-2,41,34,4.9,2,10,-2,20,-2,-2,6,46.87,-2,6,22,68,2.701,68,-2,87.5,-9,3,3,-9,-9,68,-2,5,0,-2,3,0,0,0,3,0,0,-2,5,-2,0,8,0,9,-2,-2,2,-2,7,5,5,6,-2,2,3,-2,-2,0,5,2,1,-2,-2,2,1,2,0,0,2,-2,0,2,-2,-2,-2,4,5,-2,-2,-2,4,1,8,-2,2,3,5,4,2,-2,3,-2,2,3,3,0,1,1,-2,0,2,2,-2,0,3,2,0,3,1,2,2,-2,2,1,5,-2,1,1,4,4,1,3,-2,-2,0,0,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,1,-2,-2,-2,0,0,0,2,1,0,-2,-2,-2,-2,2,1,-2,-2,0,-2,0,-2,0,0,2,0,-2,-2,-2,-2,1,1,0,0,4,0,0,0,-2,-2,2,-2,0,1,-2,0,1,3,-2,0,-2,-2,1,0,2,1,-2,0,-2,0,0,4,0,0,0,-2,0,-2,-2,1,-2,-2,-2,-2,-2,-2,0,1,-2,-2,0,-2,-2,0,1,-2,0,0,1,-2,0,0,-2,1,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,1,0,0,0,0,0,0,0,-2,1,0,1,0,0,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,1,-2,1,0,-2,1,-2,1,0,-2,1,-2,0,-2,0,2,-2,0,1,1,1,1,0,0,-2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
15257,87.09991869,5360.39,4873,4113,1562,923,546,269,23,80,80,77,3,41,41,-2,41,3,-2,41,-2,3,76,26.2,41,35,-2,42,23,10,10,50.31,1,21,21,52,0.397,50,-2,82.5,0,7,7,-2,-2,62,-2,0,0,-2,0,0,1,1,10,1,1,-2,5,-2,1,7,0,9,-2,-2,4,-2,5,5,4,2,-2,-2,-2,-2,1,1,5,-2,2,-2,-2,5,1,-2,0,0,-2,0,4,1,1,0,0,3,1,0,0,-2,3,5,4,0,4,2,5,1,2,-2,3,-2,0,3,5,0,1,1,-2,0,0,3,2,1,4,4,0,5,3,0,0,-2,1,1,2,0,4,-2,0,1,1,2,0,-2,0,0,0,4,0,0,0,-2,0,0,-2,-2,3,-2,-2,-2,-2,1,-2,-2,-2,1,0,0,0,2,-2,0,1,-2,-2,2,1,0,0,-2,0,0,1,0,1,2,0,0,1,-2,0,0,0,0,0,2,-2,-2,-2,-2,0,1,-2,2,1,-2,1,-2,4,-2,0,-2,-2,1,0,1,0,-2,0,-2,0,1,3,0,0,0,0,1,-2,0,1,0,0,0,0,0,0,1,1,-2,-2,-2,-2,0,-2,1,0,1,0,0,-2,-2,1,0,0,1,-2,-2,-2,1,0,0,0,-2,-2,2,0,0,0,0,2,-2,0,0,0,1,-2,1,0,2,0,1,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,1,-2,0,0,-2,0,-2,1,1,-2,1,-2,0,-2,1,1,-2,0,1,0,1,1,1,0,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-2,0,0,0,1,0,1,0,0,1,0,0,0,1,1
15262,28.25722441,6665.2,6562,6361,2540,3199,693,557,61,-2,-2,-2,42,-2,41,-2,3,2,-2,3,-2,-2,52,7.4,-2,5,-2,42,-2,20,3,46.74,-2,4,22,64,2.9,70,-2,83.9,0,3,3,-2,-2,70,-2,2,-9,-2,-2,1,1,0,2,0,0,-2,1,-2,-2,8,1,1,-2,-2,-2,-2,6,5,2,1,1,-2,5,-2,-2,0,5,2,-2,-2,-2,5,5,2,0,-2,1,-9,0,-2,-2,0,0,2,1,1,0,-2,3,1,7,0,0,3,1,2,1,1,3,0,1,3,2,0,-2,1,-2,-2,0,2,1,0,5,3,0,1,-2,2,1,-2,2,2,3,-2,2,-2,0,0,1,4,-2,-2,0,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,3,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,0,0,-2,-2,3,-2,1,1,0,-2,-2,-2,0,-2,1,-2,0,-2,-2,-2,0,-2,-2,0,2,0,0,0,-2,0,2,-2,1,1,-2,0,1,3,-2,1,-2,-2,0,0,2,1,-2,0,-2,1,-2,3,0,0,0,0,-2,-2,0,2,0,0,0,0,0,0,-2,1,-2,-2,-2,-2,0,-2,1,0,0,-2,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,0,1,-2,1,0,-2,0,-2,1,0,-2,1,-2,0,-2,0,1,-2,0,1,0,1,0,1,0,-2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
15263,31.75824334,5889.02,6657,6299,3152,3176,759,713,26,76,72,67,3,3,5,-2,42,2,-2,3,-2,5,85,0.5,5,15,-2,30,-2,10,3,48.87,-2,0,22,68,3.582,65,-2,88.2,0,1,1,-2,-2,73,6,0,0,6,0,0,0,0,3,0,0,4,5,-2,0,8,0,3,5,-2,3,-2,6,5,2,4,-2,-2,-2,-2,-2,1,5,-2,2,2,-2,5,1,-2,0,0,-2,0,0,2,-2,0,0,3,1,0,0,-2,3,1,5,0,1,3,1,1,1,1,3,1,0,3,5,0,1,1,0,0,0,2,1,1,2,2,0,3,1,3,0,-2,3,1,3,0,2,-2,0,0,1,3,-2,0,0,0,0,2,0,0,0,0,-2,0,0,-2,1,-2,0,0,0,0,0,-2,0,0,0,0,0,1,-2,1,1,-2,0,3,0,1,0,-2,-2,0,-2,0,0,1,0,0,-2,-2,-2,1,0,1,0,2,-2,-2,-2,-2,0,1,-2,0,1,0,1,-2,4,0,1,0,-2,0,1,2,1,-2,0,-2,1,0,3,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,1,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,1,-2,1,0,0,0,-2,1,0,2,0,0,-2,-2,-2,-2,-2,-2,0,2,0,0,0,1,1,-2,0,1,-2,0,-2,0,0,-2,1,-2,1,-2,0,1,-2,0,1,0,1,1,1,1,-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15267,29.27861204,5594.13,6237,5415,5516,2565,1171,1059,48,78,78,73,5,5,3,-2,2,3,-2,2,42,3,46,-0.2,5,25,22,60,1,20,30,49.67,-2,-2,21,68,4.782,65,12,89.6,0,6,4,-2,-2,72,4,-2,1,3,7,1,1,0,4,1,1,12,-2,-2,1,8,1,3,5,1,4,3,12,5,8,6,1,2,2,1,-2,7,5,3,3,3,-2,5,1,2,1,0,4,0,3,1,-2,1,0,7,1,0,0,-2,3,1,6,0,4,9,5,4,4,1,2,1,0,2,3,0,1,1,1,1,4,3,3,4,4,3,3,5,1,0,5,-2,2,1,5,0,3,-2,4,3,1,5,-2,0,2,0,0,2,0,0,0,0,-2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,0,1,1,0,0,0,-2,0,0,2,0,1,-2,-2,-2,2,0,0,0,2,0,0,0,0,1,4,0,0,3,0,1,1,4,0,1,0,-2,1,0,1,2,-2,0,-2,0,0,4,-2,-2,-2,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,1,0,0,0,0,1,0,2,0,0,0,-2,1,0,1,1,1,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,1,-2,0,1,-2,1,-2,1,1,-2,1,-2,0,-2,0,1,-2,1,0,0,1,1,1,1,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
15279,62.81785926,2288.28,1887,1915,1350,104,773,812,26,72,72,72,3,3,3,-2,2,1,-2,2,-2,2,39,37.7,-2,50,-2,41,2,10,5,58.93,-2,4,23,68,0,72,-2,88.2,1,3,3,0,-2,73,-2,1,1,-2,2,1,1,1,10,1,1,-2,1,-2,1,5,0,3,-2,-2,-2,-2,4,1,8,1,-2,3,1,-2,-2,2,5,2,1,-2,-2,0,1,2,1,-2,3,0,4,-2,-2,0,0,2,1,0,0,-2,3,5,8,0,4,2,1,4,2,0,2,0,4,2,1,2,1,1,0,1,3,2,2,0,3,5,3,2,1,1,8,-2,4,4,5,0,2,-2,1,0,1,2,0,-2,0,0,0,4,0,0,0,-2,0,0,-2,-2,4,-2,0,0,-2,0,-2,-2,0,-2,-2,-2,3,2,0,0,1,-2,-2,1,0,1,1,0,0,0,-2,0,0,2,0,0,-2,-2,-2,0,0,0,0,2,0,0,0,-2,0,2,-2,0,1,-2,0,1,4,-2,1,-2,-2,1,2,2,2,-2,0,-2,0,0,4,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,1,1,-2,-2,-2,-2,-2,-2,0,2,0,0,1,0,1,-2,0,0,-2,0,-2,0,1,-2,1,-2,1,-2,0,1,-2,0,1,0,1,1,1,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
15280,117.7071253,437.62,1574,1374,750,251,3449,2874,586,75,80,80,41,41,1,2,5,5,-2,5,-2,-2,83,32.8,-2,15,-2,41,-2,10,2,70.78,-2,1,22,80,11.573,80,0,98.1,0,0,0,-2,-2,80,-2,0,0,-2,-2,1,0,0,7,0,0,0,5,-2,-2,1,0,1,1,-2,-2,-2,6,5,1,2,-2,-2,-2,5,-2,1,5,-2,2,2,-2,5,5,-2,0,-2,-2,0,0,-2,-2,0,0,3,5,0,0,-2,3,3,7,0,3,2,1,1,2,-2,-2,-2,3,-2,3,1,1,1,-2,0,0,1,1,0,3,3,0,2,1,1,0,-2,4,1,2,-2,2,-2,0,0,1,3,0,0,0,0,-2,3,-2,-2,-2,0,0,-2,0,-2,3,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,0,1,-2,1,0,-2,-2,2,0,0,0,-2,-2,0,-2,3,0,2,0,0,-2,-2,-2,1,-2,-2,0,2,-2,-2,-2,0,0,2,0,0,1,-2,1,-2,1,0,0,0,0,0,0,3,0,0,0,-2,0,0,3,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,-2,1,0,0,1,-2,1,0,1,0,0,-2,-2,-2,-2,-2,-2,0,1,0,0,0,0,0,-2,0,0,0,0,0,1,0,-2,0,0,1,-2,0,1,-2,1,1,1,1,0,0,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,1,1,0,0,0,0,1,0,0,0,1,0
15298,49.15188738,7719.33,7239,6238,2797,3289,975,756,28,60,60,60,3,-2,42,-2,2,41,-2,2,41,-2,22,-4.5,-2,7,22,41,-2,20,9,43.85,1,3,22,68,1.939,70,-2,88.8,0,4,4,-2,-2,72,-2,0,0,-2,-2,0,0,0,3,0,0,-2,1,-2,-2,10,-9,1,-2,9,-2,3,9,5,1,1,-9,-2,3,-2,1,0,4,2,-2,-2,-2,5,5,2,0,-2,2,-2,4,-2,3,-2,-2,5,1,-2,-2,-2,7,1,8,-2,0,2,1,2,5,0,2,0,2,2,3,0,-2,5,0,-2,5,2,1,0,2,2,0,2,2,3,5,-2,1,1,3,-2,2,-2,0,1,5,4,-2,-2,0,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,0,4,0,0,0,-2,-2,-2,0,0,-2,-2,-2,1,1,-2,0,0,0,-2,1,-2,1,0,1,-2,-2,0,0,-2,5,-2,0,0,-2,0,0,-2,-2,0,3,0,0,0,-2,0,3,-2,0,3,-2,0,1,3,-2,0,-2,-2,0,0,3,1,-2,0,-2,0,0,3,0,0,0,0,0,-2,0,2,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,2,0,0,0,1,-2,-2,1,0,0,2,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,1,-2,0,0,-2,0,-2,1,0,-2,1,-2,0,-2,0,2,-2,0,3,0,1,0,1,0,-2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-2,0,0,0,1,0,0,1,0,1,1,0,0,1,0
15305,27.60381298,1670.91,2591,2059,2096,223,1658,1457,108,80,78,78,41,41,41,-2,3,3,-2,3,-2,3,40,33,-2,14,-2,41,-2,10,2,62.25,-2,-2,21,68,0.003,68,5,97.9,1,4,4,1,0,68,-2,-2,1,-2,0,1,1,0,10,1,1,4,-2,-2,1,4,0,3,5,-2,-2,-2,7,1,7,7,-2,-2,1,1,-2,2,1,3,3,2,-2,0,1,2,0,-2,3,0,4,-2,-2,0,0,3,1,0,0,-2,3,2,7,0,4,4,5,2,2,-2,3,-2,3,3,1,0,1,1,-2,1,3,3,1,2,4,3,0,2,1,2,2,-2,3,1,3,-2,2,-2,1,1,1,4,0,0,0,0,-2,4,-2,-2,-2,0,0,-2,0,-2,3,-2,-2,-2,0,0,0,-2,-2,-2,-2,-2,2,1,-2,1,0,-2,-2,2,0,0,0,0,-2,0,-2,0,0,2,0,0,-2,-2,-2,1,0,0,0,2,0,0,0,0,0,2,0,0,1,-2,1,1,4,0,1,0,-2,0,0,2,0,-2,0,-2,0,0,4,-2,-2,-2,0,0,-2,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,1,0,0,0,0,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,1,0,0,1,-2,1,0,1,1,1,-2,-2,-2,-2,-2,-2,0,2,0,0,1,0,1,-2,1,0,-2,0,-2,1,0,-2,1,-2,0,-2,0,1,-2,1,0,0,1,1,1,0,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,1,1,0
15312,11.14091967,358.48,1193,514,2390,31,1967,800,13,-2,-2,-2,3,-2,3,-2,3,3,-2,3,-2,3,37,46.4,-2,10,-2,30,-2,31,4,67.17,-2,10,21,75,2.946,75,-2,80.2,1,5,5,0,-2,72,-2,2,0,-2,2,0,1,0,10,0,0,-2,1,-2,1,4,0,1,-2,-2,-2,-2,5,1,5,7,-2,2,1,-2,-2,0,5,1,-2,2,-2,0,5,1,0,-2,2,0,0,-2,-2,0,0,2,1,0,0,-2,3,2,8,0,4,4,1,2,4,-2,3,-2,3,3,1,0,-2,1,-2,-2,2,2,1,1,2,3,1,2,-2,3,2,-2,2,4,4,-2,4,-2,0,2,1,3,0,0,2,-2,-2,4,-2,-2,-2,-2,0,-2,-2,-2,3,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,1,1,0,1,0,-2,-2,1,-2,0,0,0,-2,-2,-2,0,-2,2,-2,0,-2,-2,-2,0,0,0,0,3,0,0,0,-2,0,3,-2,0,1,-2,1,0,4,-2,0,-2,-2,0,0,1,1,-2,0,-2,0,-2,4,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,-2,1,-2,-2,-2,-2,0,-2,1,0,0,-2,1,-2,-2,0,0,0,1,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,0,2,0,0,1,1,1,-2,0,0,-2,0,-2,1,0,-2,1,-2,0,-2,0,1,-2,0,1,0,1,1,1,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,1,0,0,1,0
